Compounds,Neg,Neu,Pos
0.7096,0.033,0.796,0.171
0,0,1,0
0.126,0.054,0.879,0.067
0,0,1,0
0.6369,0,0.846,0.154
0.3182,0,0.777,0.223
0.7263,0,0.663,0.337
0,0,1,0
0.504,0,0.771,0.229
0.4404,0,0.805,0.195
0.5562,0,0.715,0.285
-0.4588,0.176,0.824,0
-0.8963,0.202,0.766,0.031
0.8684,0,0.505,0.495
0,0,1,0
-0.7079,0.183,0.747,0.07
0.3612,0,0.912,0.088
0.4019,0,0.912,0.088
0.7506,0,0.67,0.33
0.5106,0,0.946,0.054
0.8176,0,0.804,0.196
0.7639,0.037,0.837,0.126
0.888,0,0.748,0.252
0.8148,0,0.762,0.238
0.0772,0,0.97,0.03
0.3612,0,0.921,0.079
0.5267,0.054,0.848,0.097
0,0,1,0
0,0,1,0
0.3182,0,0.685,0.315
0.1027,0.197,0.574,0.23
0,0,1,0
0.5319,0.085,0.708,0.207
-0.2212,0.079,0.873,0.048
-0.6031,0.12,0.88,0
0.7906,0,0.364,0.636
0,0,1,0
0.7403,0.102,0.729,0.169
0,0,1,0
0.6911,0.092,0.721,0.186
0.872,0.06,0.71,0.23
0.7105,0,0.843,0.157
0,0,1,0
0,0,1,0
0.829,0,0.741,0.259
0.4404,0,0.931,0.069
-0.0772,0.125,0.729,0.146
0.7205,0,0.894,0.106
0,0,1,0
0.6168,0,0.915,0.085
0,0,1,0
0,0,1,0
0.1513,0,0.891,0.109
0.3818,0,0.912,0.088
0.4215,0,0.888,0.112
0.4404,0,0.791,0.209
0,0,1,0
0.5622,0,0.734,0.266
0.4352,0.071,0.808,0.121
0.4019,0,0.87,0.13
0.9207,0,0.792,0.208
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
-0.0534,0.142,0.783,0.075
0,0,1,0
0,0,1,0
-0.4767,0.341,0.659,0
0.7311,0,0.854,0.146
0.4404,0,0.861,0.139
0,0,1,0
0.8748,0.108,0.494,0.398
0.4404,0,0.58,0.42
-0.644,0.186,0.756,0.057
0.9477,0,0.774,0.226
0.1531,0.096,0.783,0.122
0,0,1,0
0.6421,0,0.764,0.236
0.264,0,0.968,0.032
0,0,1,0
0,0,1,0
-0.0772,0.119,0.796,0.085
0.8271,0,0.707,0.293
0.4019,0,0.787,0.213
0.9251,0,0.792,0.208
0.4329,0,0.943,0.057
-0.765,0.28,0.72,0
0.1154,0,0.929,0.071
0,0,1,0
0.2755,0,0.934,0.066
-0.2732,0.259,0.741,0
-0.888,0.185,0.76,0.055
0.6908,0,0.467,0.533
0,0,1,0
-0.296,0.126,0.806,0.067
0.2406,0.116,0.716,0.169
0.8466,0,0.842,0.158
-0.6808,0.397,0.603,0
-0.4868,0.143,0.857,0
0.4436,0.064,0.832,0.105
0.0258,0.093,0.841,0.065
0,0,1,0
-0.4696,0.117,0.883,0
0.6166,0,0.554,0.446
0.3736,0,0.891,0.109
0,0,1,0
0,0,1,0
0,0,1,0
0.3612,0,0.912,0.088
-0.6662,0.146,0.82,0.034
0,0,1,0
0.0258,0,0.962,0.038
0,0,1,0
-0.7191,0.116,0.856,0.028
0.8478,0,0.753,0.247
0.5267,0,0.827,0.173
0.6166,0,0.82,0.18
0.4404,0,0.508,0.492
0,0,1,0
0,0,1,0
0,0,1,0
-0.5267,0.091,0.864,0.045
-0.7184,0.096,0.884,0.02
0,0,1,0
0.3182,0,0.887,0.113
0.9658,0.03,0.68,0.29
0.6124,0.135,0.521,0.344
0.2682,0.102,0.718,0.18
0.7627,0,0.646,0.354
0.6808,0,0.823,0.177
-0.631,0.229,0.771,0
0,0,1,0
0.6767,0,0.74,0.26
0,0,1,0
-0.7968,0.241,0.701,0.058
-0.2869,0.078,0.875,0.047
0,0,1,0
0.5267,0,0.894,0.106
0.34,0,0.714,0.286
0.1779,0.132,0.692,0.176
0,0,1,0
-0.1043,0.148,0.684,0.169
-0.7871,0.435,0.565,0
0.4404,0,0.818,0.182
0.6124,0,0.853,0.147
-0.5574,0.286,0.714,0
-0.9552,0.179,0.785,0.035
0,0,1,0
0,0,1,0
0.6416,0.097,0.759,0.143
-0.296,0.145,0.855,0
-0.4458,0.079,0.87,0.051
0,0,1,0
-0.0516,0.028,0.972,0
0,0,1,0
0.1779,0.133,0.694,0.173
-0.7184,0.189,0.811,0
0,0,1,0
0.2263,0,0.888,0.112
-0.4588,0.188,0.813,0
-0.4215,0.306,0.538,0.156
0.1531,0.11,0.75,0.14
0,0,1,0
0,0,1,0
0.3365,0.131,0.653,0.217
0.504,0,0.821,0.179
0,0,1,0
0.7841,0,0.839,0.161
0,0,1,0
-0.4278,0.168,0.832,0
0.1779,0.187,0.533,0.28
0.25,0.066,0.833,0.101
0,0,1,0
0.9422,0,0.769,0.231
0,0,1,0
0,0,1,0
0,0,1,0
0.7479,0.026,0.903,0.071
0.4404,0,0.756,0.244
0.2023,0,0.859,0.141
0.4939,0,0.882,0.118
0.8382,0,0.757,0.243
-0.3164,0.203,0.797,0
-0.6818,0.219,0.781,0
0.6597,0,0.92,0.08
0,0,1,0
0,0,1,0
-0.4723,0.172,0.722,0.105
-0.5118,0.355,0.645,0
-0.2732,0.13,0.87,0
0.4215,0,0.588,0.412
0.2263,0,0.612,0.388
0.5719,0.087,0.707,0.206
0,0,1,0
0.4404,0,0.805,0.195
0.85,0,0.8,0.2
0.34,0.235,0.392,0.373
0.8777,0,0.728,0.272
0,0,1,0
0.6474,0.058,0.822,0.12
0.4404,0,0.756,0.244
0,0,1,0
0.2263,0,0.826,0.174
-0.8807,0.337,0.663,0
0.5337,0.053,0.884,0.063
-0.2732,0.139,0.861,0
0.3818,0.133,0.649,0.218
0,0,1,0
0.7964,0,0.677,0.323
0.8583,0.044,0.786,0.17
0,0,1,0
0,0,1,0
0.4329,0,0.897,0.103
-0.2212,0.136,0.778,0.086
-0.8053,0.19,0.81,0
0,0,1,0
0.5144,0.077,0.791,0.131
0.2023,0.1,0.762,0.138
0.8016,0.041,0.767,0.192
0,0,1,0
0,0,1,0
0.8959,0,0.859,0.141
-0.34,0.283,0.526,0.191
0,0,1,0
0.3612,0,0.878,0.122
0.6907,0,0.637,0.363
0.4515,0,0.871,0.129
0.8592,0.081,0.677,0.241
0.6808,0,0.772,0.228
0.25,0,0.975,0.025
0.7263,0,0.681,0.319
0.3182,0.209,0.452,0.339
0,0,1,0
0,0.124,0.753,0.124
-0.5106,0.292,0.708,0
0.8455,0.041,0.729,0.23
0.7906,0,0.788,0.212
0.8074,0,0.591,0.409
0,0,1,0
0.6597,0,0.838,0.162
-0.9663,0.164,0.719,0.117
0.3612,0,0.902,0.098
0,0,1,0
-0.6392,0.095,0.905,0
0,0,1,0
0.4404,0,0.756,0.244
0,0,1,0
0.4753,0,0.866,0.134
0,0,1,0
0,0,1,0
0.296,0.092,0.775,0.134
0,0,1,0
0,0,1,0
0.3939,0,0.693,0.307
0.8271,0,0.724,0.276
0.594,0,0.757,0.243
0,0,1,0
0,0,1,0
0.9398,0,0.831,0.169
0.6124,0,0.815,0.185
0.3094,0,0.903,0.097
0.9041,0,0.633,0.367
0,0,1,0
0.3612,0,0.615,0.385
-0.1197,0.477,0.173,0.35
-0.7184,0.108,0.856,0.036
0,0,1,0
0.1513,0,0.863,0.137
-0.1511,0.065,0.935,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0.6597,0,0.803,0.197
0,0,1,0
0.8958,0.019,0.882,0.099
0,0,1,0
0.4329,0,0.913,0.087
-0.0772,0.114,0.786,0.1
-0.2924,0.062,0.938,0
0,0,1,0
-0.3806,0.24,0.639,0.121
0.6588,0,0.672,0.328
0.5484,0.04,0.889,0.07
-0.2382,0.111,0.828,0.061
0.3598,0.032,0.895,0.073
-0.2732,0.296,0.704,0
0.4404,0,0.873,0.127
0.4276,0.081,0.757,0.163
0,0,1,0
0,0,1,0
0.2713,0.103,0.757,0.14
-0.3182,0.26,0.608,0.133
0.4939,0,0.833,0.167
0,0,1,0
-0.1027,0.189,0.811,0
0.8143,0,0.867,0.133
0.128,0.13,0.71,0.16
0.2732,0,0.971,0.029
0.1531,0.122,0.722,0.156
0.5719,0,0.773,0.227
0,0,1,0
-0.5106,0.294,0.569,0.137
0.3612,0,0.872,0.128
-0.6486,0.316,0.581,0.103
0.8176,0,0.483,0.517
0.4019,0.119,0.622,0.259
0.4588,0,0.914,0.086
-0.3724,0.188,0.812,0
0.6249,0,0.541,0.459
0,0,1,0
0.836,0.027,0.795,0.178
0.9001,0,0.69,0.31
0.5267,0,0.841,0.159
-0.128,0.081,0.919,0
0.8355,0,0.36,0.64
-0.1027,0.135,0.865,0
0.93,0,0.825,0.175
0.8885,0,0.872,0.128
0.1531,0.055,0.878,0.067
0.1027,0.135,0.706,0.159
0,0,1,0
0.4939,0,0.682,0.318
-0.0772,0.147,0.734,0.119
-0.6808,0.18,0.82,0
0.8611,0,0.815,0.185
0,0,1,0
0,0,1,0
0.2869,0,0.914,0.086
0.3939,0,0.793,0.207
0.6354,0.068,0.774,0.158
0,0,1,0
0,0,1,0
0.5719,0.028,0.851,0.121
0.3612,0,0.894,0.106
0,0,1,0
0,0,1,0
0,0,1,0
0.4404,0,0.805,0.195
0,0,1,0
0.6416,0,0.912,0.088
0.2705,0.104,0.771,0.125
0.5106,0,0.476,0.524
-0.2263,0.388,0.612,0
0,0,1,0
-0.1027,0.08,0.92,0
0.7351,0,0.876,0.124
0,0,1,0
0.8871,0,0.814,0.186
0,0,1,0
0.4927,0,0.814,0.186
0.8622,0.043,0.806,0.151
0.8072,0,0.85,0.15
-0.3818,0.394,0.606,0
0,0,1,0
0.4019,0.073,0.787,0.14
0.9041,0.01,0.874,0.116
-0.2751,0.12,0.825,0.055
0,0,1,0
-0.6956,0.114,0.886,0
0.7941,0,0.804,0.196
0,0,1,0
0.3485,0,0.818,0.182
0.7424,0,0.673,0.327
-0.128,0.082,0.823,0.095
0,0,1,0
0.4404,0,0.791,0.209
0.9559,0.042,0.665,0.293
0.4329,0,0.904,0.096
0.723,0.058,0.76,0.182
0,0,1,0
-0.5775,0.065,0.893,0.042
0.5904,0,0.623,0.377
0,0,1,0
0.2263,0,0.725,0.275
0,0,1,0
0.6448,0,0.935,0.065
0.4374,0.106,0.714,0.18
0.7845,0,0.699,0.301
0.8718,0,0.724,0.276
0.9713,0.018,0.852,0.13
0.4404,0,0.256,0.744
0.8376,0,0.711,0.289
0,0,1,0
0.4215,0,0.763,0.237
0.4767,0.099,0.716,0.185
0,0,1,0
0.8375,0,0.691,0.309
0.296,0,0.845,0.155
0,0,1,0
-0.2547,0.18,0.726,0.094
0,0,1,0
0,0,1,0
-0.5859,0.432,0.568,0
-0.3839,0.067,0.904,0.03
-0.1531,0.052,0.912,0.036
0,0,1,0
-0.17,0.054,0.903,0.043
-0.6903,0.171,0.744,0.085
0.6369,0,0.682,0.318
0.7117,0,0.844,0.156
0.6369,0,0.785,0.215
0.3612,0,0.932,0.068
0.9362,0,0.794,0.206
-0.1926,0.082,0.855,0.063
0.0635,0,0.966,0.034
0,0,1,0
-0.6739,0.43,0.57,0
-0.5106,0.248,0.752,0
0,0,1,0
0.3527,0,0.903,0.097
0,0,1,0
0.8032,0.126,0.494,0.38
0,0,1,0
0,0,1,0
0.8883,0.018,0.869,0.113
-0.0498,0.1,0.826,0.074
-0.3839,0.106,0.894,0
0,0,1,0
0.6688,0,0.69,0.31
0.469,0,0.943,0.057
0,0,1,0
0.4871,0,0.812,0.188
0,0,1,0
0.6187,0,0.922,0.078
0,0,1,0
-0.3382,0.112,0.888,0
-0.4019,0.252,0.748,0
0,0,1,0
0.7717,0.025,0.841,0.133
0.3382,0,0.676,0.324
0.2613,0.062,0.835,0.102
0.6705,0.033,0.899,0.068
0.4588,0,0.571,0.429
-0.6322,0.242,0.758,0
0.3182,0,0.96,0.04
0.9106,0.036,0.759,0.205
0,0,1,0
0.3612,0,0.878,0.122
0.6239,0.025,0.853,0.122
0,0,1,0
0,0,1,0
-0.0258,0.037,0.928,0.034
0.8124,0,0.83,0.17
0.3182,0,0.874,0.126
-0.3818,0.197,0.658,0.145
0.5961,0.037,0.847,0.116
0.6369,0,0.682,0.318
-0.4767,0.087,0.87,0.042
0,0,1,0
-0.1321,0.104,0.811,0.084
0.7845,0,0.848,0.152
0,0,1,0
0,0,1,0
0.2023,0.155,0.6,0.245
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
-0.5927,0.257,0.743,0
0.5473,0,0.888,0.112
0,0,1,0
-0.8517,0.295,0.705,0
0,0,1,0
0.1531,0.048,0.856,0.097
0,0,1,0
0,0,1,0
0.1531,0.065,0.852,0.082
0.3612,0,0.762,0.238
0,0,1,0
-0.0644,0.061,0.854,0.085
-0.6355,0.122,0.878,0
0.0258,0.119,0.703,0.178
-0.1431,0.069,0.931,0
0,0,1,0
-0.5859,0.352,0.648,0
0,0,1,0
0,0,1,0
0.6767,0.082,0.776,0.143
-0.6072,0.332,0.668,0
0.925,0,0.839,0.161
-0.4039,0.069,0.899,0.032
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0.5927,0,0.862,0.138
-0.4019,0.197,0.803,0
0.4019,0.104,0.702,0.194
-0.3384,0.179,0.821,0
0,0,1,0
-0.6792,0.528,0.472,0
-0.3818,0.565,0.435,0
0.9361,0.055,0.733,0.212
0,0,1,0
0.4871,0,0.835,0.165
-0.2263,0.067,0.886,0.047
0,0,1,0
0.296,0,0.784,0.216
0,0,1,0
0.34,0,0.806,0.194
0,0,1,0
0,0,1,0
-0.2769,0.081,0.861,0.059
0,0,1,0
0,0,1,0
-0.5574,0.375,0.625,0
0.0258,0,0.939,0.061
0,0,1,0
0,0,1,0
0.2732,0.142,0.63,0.228
0.1027,0.307,0.351,0.342
0.5661,0.158,0.55,0.292
0.85,0,0.808,0.192
0.8758,0,0.935,0.065
0,0,1,0
0.3182,0,0.937,0.063
-0.4091,0.114,0.831,0.054
0.8726,0,0.885,0.115
0,0,1,0
0.765,0,0.761,0.239
0,0,1,0
0,0,1,0
0,0,1,0
0.6072,0,0.858,0.142
-0.3384,0.285,0.715,0
-0.2023,0.152,0.735,0.113
0.7912,0.05,0.802,0.148
0.0679,0.046,0.88,0.074
0,0,1,0
0.3612,0,0.8,0.2
0.25,0,0.8,0.2
0.6696,0,0.83,0.17
0.7096,0,0.831,0.169
0.1139,0,0.9,0.1
0.3818,0,0.776,0.224
0.4588,0,0.875,0.125
0.6705,0,0.686,0.314
-0.7184,0.667,0.333,0
0,0,1,0
-0.5949,0.171,0.765,0.064
0,0,1,0
0.6563,0.056,0.722,0.222
-0.2732,0.11,0.89,0
-0.6833,0.242,0.683,0.075
0,0,1,0
0.2944,0.118,0.699,0.182
-0.8299,0.223,0.777,0
0.9226,0,0.788,0.212
-0.0857,0.035,0.965,0
0,0,1,0
0,0,1,0
0,0,1,0
0.8439,0.052,0.619,0.33
-0.507,0.396,0.604,0
0,0,1,0
-0.1027,0.113,0.887,0
-0.2846,0.075,0.881,0.044
0.7269,0,0.738,0.262
0.8723,0.027,0.778,0.195
-0.7351,0.139,0.824,0.037
0.9496,0.037,0.791,0.172
0.3612,0.075,0.836,0.089
0.5255,0,0.702,0.298
0.4329,0,0.83,0.17
0,0,1,0
-0.5423,0.212,0.788,0
0,0,1,0
0.2023,0,0.833,0.167
0,0,1,0
0.6166,0,0.634,0.366
0.504,0,0.811,0.189
0.6239,0,0.55,0.45
0,0,1,0
-0.5719,0.381,0.619,0
0,0,1,0
-0.1926,0.077,0.863,0.06
0,0,1,0
0.7461,0,0.826,0.174
0,0,1,0
0.4404,0,0.756,0.244
0,0,1,0
0.6712,0,0.831,0.169
0.9331,0.019,0.798,0.184
0.7574,0,0.616,0.384
0.5109,0.108,0.624,0.267
0.296,0,0.833,0.167
0.1986,0.21,0.501,0.289
-0.7902,0.538,0.462,0
0.3612,0,0.545,0.455
0.7227,0.112,0.628,0.26
0.7263,0,0.775,0.225
0,0,1,0
0.7351,0.105,0.622,0.273
0.9502,0.034,0.857,0.11
0.8541,0,0.575,0.425
0.34,0,0.745,0.255
0,0,1,0
0.7906,0,0.556,0.444
0,0,1,0
0.594,0,0.861,0.139
0,0,1,0
0,0,1,0
0.4404,0,0.707,0.293
-0.4898,0.191,0.715,0.094
0.5562,0.078,0.709,0.212
-0.0772,0.047,0.913,0.04
0,0,1,0
0,0,1,0
0.6705,0,0.744,0.256
-0.8419,0.122,0.823,0.055
0.3057,0.132,0.7,0.168
0,0,1,0
0.5778,0.065,0.743,0.192
0.3626,0.107,0.718,0.175
-0.644,0.186,0.756,0.057
0,0,1,0
0,0,1,0
-0.5574,0.205,0.795,0
-0.3818,0.191,0.809,0
-0.25,0.151,0.736,0.112
0.4215,0,0.781,0.219
0.0772,0,0.794,0.206
0,0,1,0
0.688,0.092,0.757,0.151
-0.3372,0.339,0.446,0.215
0.2263,0.081,0.769,0.15
0,0,1,0
0.2023,0,0.878,0.122
0,0,1,0
0.3818,0.031,0.869,0.1
0.3927,0.088,0.765,0.148
0.8385,0,0.786,0.214
0.2263,0,0.725,0.275
-0.2263,0.036,0.964,0
0,0,1,0
0.6841,0,0.751,0.249
0.6597,0,0.481,0.519
0.7717,0,0.795,0.205
0,0,1,0
0.713,0.04,0.731,0.229
0.6486,0,0.841,0.159
-0.7331,0.121,0.879,0
0.7405,0,0.783,0.217
0.7189,0.138,0.632,0.231
-0.296,0.099,0.901,0
0.707,0.051,0.835,0.114
-0.5926,0.154,0.8,0.046
0,0,1,0
0.1531,0,0.814,0.186
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0.533,0,0.813,0.187
0.5927,0,0.896,0.104
0,0,1,0
0,0,1,0
0.1875,0,0.955,0.045
0,0,1,0
0,0,1,0
-0.296,0.423,0.577,0
0,0,1,0
0.8196,0,0.443,0.557
-0.27,0.152,0.762,0.086
-0.2732,0.104,0.896,0
0,0,1,0
0,0,1,0
-0.2091,0.084,0.851,0.065
0,0,1,0
0,0,1,0
0,0,1,0
0.8924,0,0.654,0.346
0.5859,0,0.798,0.202
0,0,1,0
0.7622,0,0.77,0.23
0,0,1,0
0.7916,0.028,0.895,0.077
0,0,1,0
0.9657,0.023,0.829,0.147
0,0,1,0
0,0,1,0
0,0,1,0
-0.1833,0.109,0.808,0.084
0,0,1,0
-0.4541,0.106,0.894,0
0.6597,0.088,0.782,0.13
0.7003,0.036,0.797,0.168
0.6467,0,0.726,0.274
0.4588,0,0.571,0.429
0.4215,0,0.797,0.203
0,0,1,0
0.9657,0.054,0.725,0.222
-0.6249,0.194,0.806,0
0.6429,0.097,0.756,0.147
0.9335,0,0.802,0.198
0.3919,0.06,0.782,0.158
0.9282,0.013,0.836,0.151
0.7394,0.028,0.907,0.065
0,0,1,0
0.7669,0,0.833,0.167
0,0,1,0
0,0,1,0
0.0258,0.109,0.777,0.114
0.7399,0,0.752,0.248
0,0,1,0
0,0,1,0
0.7964,0,0.731,0.269
-0.8426,0.258,0.742,0
0,0,1,0
0,0,1,0
-0.8934,0.283,0.665,0.052
0,0,1,0
0.6249,0,0.662,0.338
0.6488,0.048,0.862,0.091
0,0,1,0
0,0,1,0
-0.0772,0.199,0.65,0.152
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0.8652,0,0.89,0.11
0,0,1,0
0.0772,0.082,0.821,0.097
0,0,1,0
-0.3204,0.084,0.916,0
0,0,1,0
0.8047,0.037,0.674,0.289
0.4404,0,0.633,0.367
0.784,0.06,0.692,0.248
0,0,1,0
-0.7096,0.164,0.836,0
-0.3291,0.135,0.865,0
0.2942,0,0.785,0.215
0,0,1,0
0.3182,0,0.947,0.053
0.4466,0,0.672,0.328
0,0,1,0
-0.8402,0.391,0.609,0
-0.1531,0.265,0.485,0.25
0.4939,0.051,0.816,0.133
0.296,0,0.694,0.306
0,0,1,0
0,0,1,0
-0.5574,0.247,0.753,0
0.7626,0.104,0.655,0.24
0,0,1,0
0.6369,0,0.802,0.198
0.6696,0,0.471,0.529
0.8848,0,0.688,0.312
-0.5562,0.081,0.919,0
0.2869,0,0.735,0.265
0,0,1,0
0.347,0.075,0.808,0.116
0.1937,0.087,0.782,0.131
-0.2263,0.174,0.71,0.116
0,0,1,0
-0.743,0.512,0.488,0
-0.1091,0.101,0.829,0.07
0.644,0.153,0.51,0.337
0.2755,0,0.839,0.161
-0.8636,0.362,0.638,0
0.7506,0.05,0.74,0.21
0,0,1,0
0.7214,0.067,0.841,0.092
0.0865,0,0.857,0.143
0.8181,0.069,0.75,0.181
0,0,1,0
0,0,1,0
-0.4404,0.262,0.738,0
0,0,1,0
0.128,0.085,0.825,0.09
0.0772,0,0.698,0.302
0,0,1,0
0,0,1,0
0,0,1,0
-0.0258,0.151,0.702,0.147
0,0,1,0
0,0,1,0
0.7269,0,0.524,0.476
0.6467,0,0.903,0.097
-0.4357,0.214,0.609,0.177
0.504,0,0.682,0.318
0,0,1,0
0,0,1,0
0.3612,0,0.762,0.238
0.6486,0,0.782,0.218
0.3041,0.091,0.736,0.173
0,0,1,0
0.5255,0,0.674,0.326
-0.5423,0.412,0.588,0
-0.6597,0.157,0.843,0
0,0,1,0
0,0,1,0
-0.7783,0.217,0.717,0.066
0,0,1,0
0.8018,0.042,0.806,0.152
0.9823,0.038,0.76,0.201
0,0,1,0
0.7034,0,0.887,0.113
0.5859,0,0.775,0.225
0.0184,0.112,0.744,0.145
-0.4588,0.429,0.571,0
-0.902,0.45,0.478,0.072
0,0,1,0
0,0,1,0
0.4215,0,0.517,0.483
-0.6858,0.386,0.614,0
0.0516,0.128,0.732,0.14
0,0,1,0
0,0,1,0
0,0,1,0
0.4219,0.119,0.755,0.126
0,0,1,0
-0.7964,0.669,0.331,0
-0.3595,0.066,0.934,0
-0.128,0.358,0.325,0.317
0,0,1,0
0,0,1,0
0.891,0,0.791,0.209
0,0,1,0
0,0,1,0
0,0,1,0
0.5459,0.058,0.81,0.132
0.3412,0,0.769,0.231
0.34,0,0.676,0.324
0.2577,0.077,0.798,0.125
-0.4926,0.615,0.385,0
0.1027,0.069,0.809,0.121
0.127,0.145,0.691,0.164
0.6369,0,0.656,0.344
0.9421,0,0.705,0.295
-0.1045,0.073,0.876,0.051
-0.694,0.377,0.417,0.206
0.7845,0.017,0.894,0.088
0.4019,0,0.803,0.197
-0.7845,0.257,0.743,0
0.4404,0,0.847,0.153
0,0,1,0
0,0,1,0
0.3612,0,0.667,0.333
-0.5267,0.119,0.827,0.054
0.1007,0,0.782,0.218
0,0,1,0
0.3182,0,0.777,0.223
0,0,1,0
-0.659,0.254,0.678,0.068
-0.3612,0.455,0.545,0
0,0,1,0
0.2268,0.069,0.834,0.097
0,0,1,0
-0.4576,0.3,0.7,0
0.4926,0,0.653,0.347
0,0,1,0
0.4215,0,0.811,0.189
0.5423,0.071,0.744,0.184
0,0,1,0
0.8464,0.063,0.831,0.106
-0.5106,0.18,0.82,0
0.9686,0.051,0.804,0.145
0.128,0.137,0.687,0.176
0,0,1,0
0.5267,0,0.595,0.405
0,0,1,0
0.1027,0.201,0.575,0.224
0.782,0,0.85,0.15
0.2244,0,0.514,0.486
0,0,1,0
0,0,1,0
0.4215,0,0.763,0.237
0.4588,0,0.85,0.15
0.7003,0,0.847,0.153
0.5719,0,0.773,0.227
-0.1396,0.101,0.817,0.082
0,0,1,0
-0.4084,0.153,0.757,0.09
-0.6486,0.175,0.825,0
-0.5423,0.114,0.886,0
-0.1531,0.103,0.897,0
0,0,1,0
-0.3085,0.178,0.726,0.095
0,0,1,0
-0.3182,0.276,0.551,0.173
-0.0772,0.1,0.812,0.089
0.1243,0.083,0.826,0.091
0.6588,0,0.715,0.285
0.9934,0.021,0.869,0.11
0.4767,0,0.687,0.313
-0.9024,0.167,0.794,0.039
0.3612,0,0.783,0.217
0.9954,0.022,0.719,0.259
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
-0.6408,0.585,0.415,0
0.4084,0.229,0.467,0.303
-0.2263,0.275,0.725,0
-0.5423,0.304,0.696,0
0,0,1,0
-0.0772,0.184,0.671,0.146
0.4019,0,0.69,0.31
0,0,1,0
-0.4278,0.159,0.841,0
0.4118,0.043,0.837,0.12
0,0,1,0
0.4404,0,0.633,0.367
0.5002,0.09,0.781,0.13
0,0,1,0
-0.5574,0.34,0.66,0
0.4559,0,0.904,0.096
0,0,1,0
0,0,1,0
-0.2732,0.049,0.919,0.032
0.296,0,0.476,0.524
0.7003,0,0.691,0.309
0,0,1,0
-0.1779,0.136,0.755,0.109
0.6784,0,0.754,0.246
-0.5231,0.139,0.861,0
0,0,1,0
0.4449,0,0.816,0.184
0,0,1,0
0,0,1,0
0.4215,0.059,0.818,0.123
-0.508,0.396,0.604,0
0.6249,0,0.494,0.506
0.4926,0,0.887,0.113
0.2247,0.074,0.827,0.099
0.8588,0,0.689,0.311
0,0,1,0
0.504,0,0.831,0.169
0,0,1,0
0.8127,0.032,0.853,0.115
0,0,1,0
-0.6531,0.224,0.776,0
0.4019,0,0.764,0.236
-0.9391,0.221,0.741,0.038
-0.0516,0.054,0.946,0
0.3612,0,0.865,0.135
0.25,0,0.667,0.333
0.9535,0.055,0.815,0.13
0.875,0,0.375,0.625
0.128,0.149,0.661,0.19
0,0,1,0
0,0,1,0
0.5574,0,0,1
0.9521,0.05,0.754,0.196
0,0.079,0.842,0.079
0.3612,0,0.848,0.152
0.9823,0.017,0.702,0.281
-0.3214,0.237,0.666,0.097
0.3802,0,0.698,0.302
0,0,1,0
0.9501,0,0.567,0.433
0,0,1,0
0.128,0.072,0.818,0.11
0.784,0,0.657,0.343
0.8981,0.052,0.748,0.2
-0.2263,0.106,0.894,0
0,0,1,0
0.3612,0,0.839,0.161
-0.7525,0.198,0.802,0
0,0,1,0
-0.7089,0.495,0.505,0
0,0,1,0
0,0,1,0
-0.2263,0.275,0.725,0
-0.4129,0.114,0.793,0.093
0.0772,0.081,0.807,0.112
0,0,1,0
0.8856,0,0.811,0.189
-0.2183,0.111,0.889,0
0.8655,0,0.692,0.308
0.1027,0.056,0.86,0.084
0,0,1,0
-0.9076,0.426,0.574,0
0.4404,0,0.909,0.091
-0.948,0.194,0.723,0.083
-0.0258,0.123,0.76,0.117
-0.5067,0.319,0.681,0
0,0,1,0
0.4466,0,0.872,0.128
0.3612,0,0.783,0.217
-0.7547,0.325,0.572,0.102
0.0258,0.071,0.855,0.074
-0.8506,0.222,0.778,0
0.4404,0,0.58,0.42
0.296,0,0.916,0.084
-0.5106,0.19,0.691,0.119
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0.1431,0.105,0.751,0.144
-0.6705,0.579,0.421,0
0.8074,0,0.591,0.409
0,0,1,0
0.3527,0,0.931,0.069
0,0,1,0
0.7893,0,0.556,0.444
0.8519,0,0.558,0.442
-0.1531,0.242,0.758,0
0.7399,0.079,0.735,0.186
0,0,1,0
0,0,1,0
-0.1027,0.129,0.765,0.106
0,0,1,0
0.1901,0,0.939,0.061
-0.4574,0.333,0.667,0
0.5106,0,0.476,0.524
0.8689,0.044,0.735,0.221
0.6239,0,0.595,0.405
0,0,1,0
0.34,0,0.789,0.211
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0.3182,0,0.839,0.161
0.5622,0,0.661,0.339
0,0,1,0
-0.4788,0.139,0.808,0.053
-0.0422,0.077,0.923,0
-0.296,0.109,0.891,0
0.5574,0,0.874,0.126
0,0,1,0
0,0,1,0
-0.6597,0.109,0.891,0
-0.5927,0.14,0.8,0.06
0.6249,0,0.683,0.317
0.7244,0,0.798,0.202
0,0,1,0
0.4404,0,0.707,0.293
0,0,1,0
-0.7906,0.095,0.905,0
