Compounds,Neg,Neu,Pos
-0.4404,0.328,0.508,0.164
0.9167,0,0.737,0.263
0.4404,0,0.508,0.492
0.3612,0,0.783,0.217
0,0,1,0
0.2732,0,0.851,0.149
0.4019,0,0.597,0.403
0.7351,0,0.446,0.554
0,0,1,0
0,0,1,0
0.5562,0,0.796,0.204
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0.743,0,0.588,0.412
0,0,1,0
0.9323,0.067,0.503,0.43
0,0,1,0
0.9136,0.047,0.646,0.307
0.2263,0.294,0.42,0.287
0,0,1,0
0,0,1,0
0.5764,0.025,0.853,0.122
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0.4404,0,0.58,0.42
0,0,1,0
0.2732,0,0.741,0.259
0,0,1,0
-0.2263,0.101,0.899,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0.8001,0,0.869,0.131
0.2263,0.118,0.718,0.164
0,0,1,0
-0.296,0.145,0.855,0
-0.4404,0.244,0.756,0
0,0,1,0
0.7227,0,0.76,0.24
0.3818,0,0.769,0.231
0.3595,0,0.616,0.384
0.765,0,0.625,0.375
0.6688,0,0.744,0.256
0,0,1,0
0,0,1,0
0,0,1,0
0.5719,0,0.73,0.27
0.4404,0,0.805,0.195
0.6605,0,0.787,0.213
0,0,1,0
0,0,1,0
-0.6114,0.454,0.546,0
0,0,1,0
-0.34,0.138,0.862,0
0.5562,0,0.218,0.782
-0.3818,0.082,0.918,0
0,0,1,0
0.4201,0,0.649,0.351
-0.1858,0.208,0.696,0.096
0,0,1,0
0,0,1,0
0.6124,0,0.833,0.167
0,0,1,0
0,0,1,0
0,0,1,0
0.4588,0,0.571,0.429
0.4215,0,0.517,0.483
0.4019,0,0.886,0.114
0,0,1,0
-0.1779,0.05,0.915,0.034
-0.0258,0.082,0.802,0.116
-0.4278,0.221,0.779,0
0.54,0,0.742,0.258
0.6249,0,0.702,0.298
0,0,1,0
0.4588,0,0.833,0.167
-0.1007,0.16,0.7,0.14
0.431,0,0.93,0.07
-0.4019,0.119,0.881,0
0,0,1,0
0,0,1,0
0.2732,0,0,1
0.34,0,0.294,0.706
0,0,1,0
0.7974,0.083,0.763,0.154
0.8023,0,0.698,0.302
0.8405,0,0.308,0.692
0.9517,0,0.571,0.429
0.7997,0,0.754,0.246
0,0,1,0
-0.7996,0.782,0.218,0
-0.0516,0.545,0.455,0
0.34,0,0.745,0.255
0.802,0,0.423,0.577
0.8516,0,0.376,0.624
0.4215,0,0.682,0.318
-0.4767,0.307,0.693,0
0,0,1,0
0,0,1,0
0.2584,0,0.865,0.135
0.7418,0,0.488,0.512
0,0,1,0
0.4404,0,0.734,0.266
0,0,1,0
0,0,1,0
-0.2755,0.297,0.703,0
-0.0423,0.091,0.825,0.084
-0.1406,0.069,0.931,0
0.128,0.063,0.862,0.076
0.4404,0,0.633,0.367
-0.2732,0.047,0.953,0
0,0,1,0
0,0,1,0
0,0,1,0
-0.2263,0.655,0.345,0
-0.4215,0.359,0.641,0
0,0,1,0
0.7845,0.086,0.623,0.291
-0.631,0.372,0.628,0
0.4404,0,0.633,0.367
0,0,1,0
0.5622,0.038,0.851,0.111
-0.3182,0.108,0.892,0
0.8858,0,0.761,0.239
0.2287,0.156,0.578,0.266
0.4782,0,0.78,0.22
0.4404,0,0.674,0.326
0,0,1,0
0,0,1,0
-0.4215,0.085,0.915,0
-0.8957,0.147,0.791,0.062
0.4329,0,0.883,0.117
0,0,1,0
0,0,1,0
0.4639,0,0.811,0.189
0.4588,0,0.857,0.143
0.9718,0.032,0.83,0.138
0.4939,0.029,0.913,0.058
0,0,1,0
0.765,0,0.233,0.767
0.3798,0.042,0.927,0.031
0.2732,0,0.87,0.13
0.7184,0,0.6,0.4
0.4926,0,0.758,0.242
0,0,1,0
0,0,1,0
0.4019,0,0,1
0,0,1,0
0.5859,0,0.455,0.545
0.4019,0,0.891,0.109
-0.6908,0.416,0.584,0
0,0,1,0
0,0,1,0
0,0,1,0
-0.8126,0.296,0.704,0
0.5267,0.104,0.682,0.214
0.4019,0,0.828,0.172
0.9696,0.028,0.838,0.133
0.9081,0,0.721,0.279
0,0,1,0
0.4404,0,0.818,0.182
-0.1027,0.083,0.849,0.068
0,0,1,0
-0.3736,0.204,0.796,0
0,0,1,0
0.8338,0.066,0.481,0.453
0.4404,0,0.888,0.112
0,0,1,0
0.6696,0,0.182,0.818
0,0,1,0
0.4019,0,0.932,0.068
0,0,1,0
-0.296,0.239,0.761,0
0.6529,0.046,0.781,0.173
0,0,1,0
-0.7579,0.351,0.649,0
0.8225,0,0.602,0.398
0,0,1,0
-0.4404,0.495,0.215,0.29
0.3182,0,0.635,0.365
0.3802,0,0.278,0.722
0.9041,0,0.446,0.554
0.2263,0,0.345,0.655
0.9041,0,0.446,0.554
-0.6597,0.688,0.313,0
0.4329,0,0.808,0.192
0,0,1,0
0.2057,0,0.858,0.142
-0.128,0.238,0.559,0.203
0.024,0.425,0.137,0.438
0.4926,0,0.385,0.615
0,0,1,0
-0.6705,0.124,0.876,0
0,0,1,0
-0.7402,0.421,0.579,0
0,0,1,0
0.9509,0.045,0.548,0.408
0.5574,0.113,0.533,0.353
0.128,0.449,0,0.551
0,0,1,0
0,0,1,0
0,0,1,0
0.7149,0,0.668,0.332
0.6249,0,0.785,0.215
0.6885,0,0.823,0.177
0.3182,0,0.635,0.365
0.9598,0.045,0.628,0.327
0.2975,0,0.784,0.216
-0.5574,0.783,0.217,0
0.7717,0,0.749,0.251
0.4019,0,0.838,0.162
-0.2023,0.122,0.878,0
0.6908,0,0.789,0.211
0,0,1,0
0,0,1,0
0.3612,0,0.894,0.106
0.296,0,0.804,0.196
-0.296,0.088,0.865,0.046
0,0,1,0
0,0,1,0
0,0,1,0
0.4019,0,0.816,0.184
-0.6775,0.133,0.798,0.069
0.9161,0,0.676,0.324
0.8225,0,0.769,0.231
-0.4767,0.174,0.722,0.104
0.34,0,0.676,0.324
0,0,1,0
-0.4019,0.231,0.769,0
0.743,0,0.741,0.259
0.7802,0.069,0.718,0.213
0,0,1,0
0,0,1,0
0.2023,0,0.816,0.184
0.6369,0.121,0.561,0.318
-0.873,0.344,0.656,0
0.3612,0,0.811,0.189
0,0,1,0
0.5229,0,0.675,0.325
0.4019,0,0.769,0.231
0,0,1,0
0,0,1,0
-0.3818,0.224,0.776,0
0.25,0,0.667,0.333
0,0,1,0
0.8176,0,0.817,0.183
0.765,0,0.208,0.792
0,0,1,0
0.4767,0,0.196,0.804
0.7395,0.154,0.62,0.226
0.9402,0,0.594,0.406
0,0,1,0
0,0,1,0
0.4404,0,0.775,0.225
0.7579,0,0.4,0.6
0.8176,0,0.541,0.459
0.4404,0,0.58,0.42
0.5267,0,0.855,0.145
0.0816,0.189,0.585,0.226
0,0,1,0
0,0,1,0
0.1531,0.165,0.633,0.203
0.6249,0,0.785,0.215
0.5423,0,0.842,0.158
-0.2732,0.04,0.96,0
0,0,1,0
0.1779,0,0.922,0.078
0,0,1,0
0,0,1,0
-0.1779,0.108,0.892,0
-0.6432,0.17,0.753,0.078
0.6003,0.078,0.785,0.137
0,0,1,0
0.6124,0,0.737,0.263
-0.1406,0.097,0.814,0.088
0.2144,0.177,0.629,0.194
0.6249,0,0.796,0.204
0,0,1,0
0.3612,0,0.783,0.217
0.7906,0,0.741,0.259
0.2263,0.075,0.749,0.176
0.5106,0,0,1
0.4754,0,0.694,0.306
0.4404,0,0.633,0.367
-0.167,0.248,0.534,0.218
-0.3804,0.166,0.834,0
0.5106,0,0.798,0.202
0.4767,0,0.846,0.154
0,0,1,0
-0.2732,0.16,0.84,0
0,0,1,0
0,0,1,0
0.6369,0,0.588,0.412
0.9246,0,0.569,0.431
0.8573,0,0.869,0.131
0,0,1,0
0.296,0,0.577,0.423
0,0,1,0
-0.1494,0.077,0.86,0.063
0.4576,0,0.935,0.065
0.5574,0,0.625,0.375
0.4019,0,0.722,0.278
0.2247,0,0.873,0.127
0.5574,0,0.662,0.338
0.2732,0,0.741,0.259
0.4404,0,0.775,0.225
-0.296,0.155,0.845,0
0.4404,0,0.58,0.42
0.6428,0.078,0.587,0.335
0.5106,0,0.872,0.128
0.3182,0,0.85,0.15
0.4019,0,0,1
0.4588,0,0.765,0.235
0,0,1,0
0,0,1,0
0.9361,0.047,0.76,0.193
0.4588,0,0.625,0.375
0,0,1,0
0.9168,0.007,0.9,0.093
0.2023,0.091,0.783,0.126
0.6041,0,0.646,0.354
0.3182,0,0.753,0.247
0.3919,0.07,0.788,0.142
0.25,0,0.913,0.087
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0.4215,0,0.859,0.141
0.4404,0,0.58,0.42
0.9287,0,0.801,0.199
0.5994,0,0.821,0.179
0,0,1,0
0,0,1,0
0.3182,0,0.465,0.535
-0.4201,0.411,0.589,0
-0.5106,0.133,0.824,0.043
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0.8459,0,0.676,0.324
-0.5106,0.136,0.826,0.038
-0.3182,0.697,0.303,0
0,0,1,0
0,0,1,0
0.6124,0,0.444,0.556
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0.6249,0,0.837,0.163
-0.0516,0.059,0.941,0
0.9628,0,0.778,0.222
-0.25,0.246,0.547,0.207
0.6282,0.063,0.718,0.219
0,0,1,0
0.7579,0,0.651,0.349
0,0,1,0
0.6115,0,0.667,0.333
0.3182,0,0.465,0.535
0,0,1,0
0,0,1,0
0.886,0,0.658,0.342
0,0,1,0
0,0,1,0
0,0,1,0
0.4168,0,0.91,0.09
0.6249,0,0.611,0.389
0,0,1,0
0.4588,0,0.727,0.273
-0.5574,1,0,0
0.2263,0,0.853,0.147
0.0943,0.183,0.602,0.215
0.6369,0,0.896,0.104
0,0,1,0
0.0382,0,0.919,0.081
0.1779,0.088,0.797,0.116
0,0,1,0
0,0,1,0
-0.2572,0.312,0.529,0.159
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0.3612,0,0.545,0.455
0.5106,0,0,1
0.6103,0,0.839,0.161
0.4926,0,0.239,0.761
0,0,1,0
-0.2003,0.06,0.94,0
0.2144,0,0.919,0.081
-0.2732,0.189,0.811,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0.2057,0,0.832,0.168
0.6936,0,0.806,0.194
0.9371,0,0.637,0.363
-0.34,0.064,0.936,0
0,0,1,0
0,0,1,0
0,0,1,0
0.8537,0.038,0.737,0.225
0.5927,0,0.565,0.435
0,0,1,0
0,0,1,0
0.3182,0,0.465,0.535
0,0,1,0
0,0,1,0
-0.2732,0.065,0.935,0
0.0772,0.076,0.836,0.087
0.6369,0,0.756,0.244
0,0,1,0
0,0,1,0
0.9149,0,0.701,0.299
0.7096,0,0,1
0.5106,0,0,1
-0.4215,0.087,0.869,0.044
0,0,1,0
-0.0772,0.178,0.822,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0.4404,0,0.58,0.42
0.5719,0.154,0.573,0.273
-0.3412,0.112,0.888,0
0,0,1,0
-0.4767,0.237,0.763,0
0,0,1,0
0,0,1,0
-0.3632,0.157,0.698,0.145
-0.1531,0.274,0.488,0.238
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
-0.3595,0.225,0.638,0.137
0.8024,0,0.725,0.275
0,0,1,0
0.6908,0,0.758,0.242
0,0,1,0
0.7003,0,0.837,0.163
0,0,1,0
0.296,0,0.645,0.355
0,0,1,0
0,0,1,0
0,0,1,0
0.4404,0,0.805,0.195
-0.6739,0.43,0.57,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0.5106,0,0.829,0.171
0.296,0,0.732,0.268
0,0,1,0
0.4404,0,0.408,0.592
0.7845,0,0.42,0.58
0.1935,0.044,0.887,0.069
0,0,1,0
0.6124,0,0.722,0.278
0,0,1,0
0.1513,0.138,0.69,0.172
0.6369,0,0.792,0.208
0.1027,0.043,0.901,0.056
-0.1027,0.104,0.896,0
0,0,1,0
0,0,1,0
0.3182,0,0.566,0.434
0.3724,0,0.439,0.561
0,0,1,0
0.347,0.152,0.592,0.255
0,0,1,0
0.5859,0,0.294,0.706
0.6515,0,0.847,0.153
0.5106,0,0,1
0.34,0,0.882,0.118
0,0,1,0
-0.2556,0.187,0.712,0.101
-0.296,0.167,0.833,0
-0.2732,0.149,0.851,0
-0.296,0.306,0.694,0
0.4588,0.126,0.632,0.241
-0.2647,0.193,0.655,0.152
0.5644,0.056,0.838,0.106
0,0,1,0
0.2415,0.14,0.637,0.223
0,0,1,0
0,0,1,0
0,0,1,0
0.7845,0,0.786,0.214
0.5826,0,0.848,0.152
0.3818,0.112,0.683,0.205
0.4939,0,0.686,0.314
0.3818,0.067,0.825,0.108
0.8442,0,0.733,0.267
0.4497,0,0.902,0.098
-0.7096,0.237,0.763,0
0.296,0,0.845,0.155
0.2732,0.074,0.805,0.122
0.6249,0,0.785,0.215
0.3182,0,0.777,0.223
0.4404,0,0.962,0.038
0.101,0.098,0.797,0.105
0.5904,0,0.826,0.174
0,0,1,0
0.4753,0.047,0.839,0.114
0.4215,0,0.877,0.123
0.8164,0,0.812,0.188
0,0,1,0
0,0,1,0
-0.296,0.167,0.833,0
0,0,1,0
0.4767,0,0.806,0.194
0.3182,0,0.753,0.247
0,0,1,0
0,0,1,0
0,0,1,0
0.4215,0,0.865,0.135
0,0,1,0
0,0,1,0
0,0,1,0
0.6808,0,0.641,0.359
0,0,1,0
-0.3506,0.167,0.737,0.096
0.3774,0,0.81,0.19
-0.1449,0.337,0.421,0.242
0.4902,0,0.791,0.209
-0.1779,0.195,0.805,0
0.7083,0,0.845,0.155
0,0,1,0
0.8658,0.092,0.393,0.515
0.6597,0.089,0.645,0.266
0.34,0.06,0.819,0.121
0.126,0.174,0.685,0.141
0,0,1,0
-0.7882,0.157,0.807,0.036
0,0,1,0
0.8934,0,0.457,0.543
0,0,1,0
0.4404,0,0.828,0.172
0,0,1,0
0,0,1,0
0,0,1,0
0.5719,0.094,0.755,0.151
-0.9413,0.171,0.768,0.061
0,0,1,0
0,0,1,0
-0.3818,0.345,0.493,0.162
0.6486,0,0.43,0.57
0.8625,0,0.61,0.39
0.5267,0,0.868,0.132
-0.1779,0.074,0.822,0.104
0.4927,0.121,0.575,0.304
0,0,1,0
0.2023,0,0.899,0.101
0.4556,0.123,0.685,0.191
-0.0194,0.198,0.648,0.154
0,0,1,0
0.624,0,0.684,0.316
0.6369,0,0.682,0.318
0,0,1,0
0.1779,0,0.948,0.052
0.5673,0,0.656,0.344
-0.296,0.306,0.694,0
0.4404,0,0.508,0.492
0.6468,0.066,0.737,0.196
0,0,1,0
-0.7215,0.265,0.735,0
0.6989,0,0.464,0.536
0,0,1,0
0,0,1,0
0.4588,0.206,0.392,0.402
0.9253,0.052,0.497,0.451
0.5994,0,0.506,0.494
0.5095,0,0.708,0.292
0,0,1,0
0,0,1,0
0,0,1,0
-0.296,0.423,0.577,0
0,0,1,0
0.6124,0,0.826,0.174
0.8481,0,0.423,0.577
0,0,1,0
0,0,1,0
0,0,1,0
0.0352,0.072,0.851,0.077
0,0,1,0
0.4215,0,0.833,0.167
0.4898,0,0.654,0.346
-0.0258,0.094,0.816,0.09
0,0,1,0
0.4404,0,0.58,0.42
-0.25,0.182,0.678,0.14
0.902,0,0.611,0.389
0.7003,0,0.463,0.537
0.8126,0,0.517,0.483
-0.1007,0.118,0.778,0.104
0.34,0,0.745,0.255
-0.5423,0.538,0.462,0
0.9552,0,0.69,0.31
0,0,1,0
0,0,1,0
-0.0516,0.098,0.902,0
-0.7425,0.31,0.69,0
0,0,1,0
0.4019,0,0,1
0,0,1,0
0.2354,0.199,0.507,0.294
0.4019,0,0.649,0.351
0,0,1,0
0.3818,0,0.536,0.464
-0.883,0.356,0.564,0.08
0,0,1,0
-0.296,0.196,0.804,0
-0.0516,0.079,0.921,0
-0.4404,0.293,0.707,0
0,0,1,0
-0.2732,0.231,0.769,0
-0.0258,0.097,0.809,0.094
0.7783,0,0.729,0.271
0.4404,0,0.818,0.182
0.3818,0,0.536,0.464
0,0,1,0
0.4019,0,0.526,0.474
0.9446,0,0.87,0.13
0.3682,0.033,0.902,0.064
0.1655,0.099,0.758,0.143
0.3252,0.144,0.61,0.246
0,0,1,0
0.9136,0,0.671,0.329
0.5994,0,0.698,0.302
0,0,1,0
0.2057,0,0.917,0.083
0.4404,0,0.756,0.244
-0.652,0.219,0.781,0
0.2732,0,0.925,0.075
0,0,1,0
-0.5574,0.184,0.816,0
0,0,1,0
0,0,1,0
-0.4278,0.143,0.857,0
0.2263,0,0.949,0.051
0,0,1,0
0.636,0,0.488,0.512
0.4545,0.182,0.589,0.229
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0.34,0,0.93,0.07
0,0,1,0
0.4957,0.14,0.691,0.169
0.4215,0,0.906,0.094
0.7264,0,0.644,0.356
0.7351,0,0.659,0.341
0,0,1,0
-0.4241,0.13,0.775,0.095
-0.5267,0.109,0.846,0.045
0.7096,0,0,1
0,0,1,0
0.0772,0,0.947,0.053
0,0,1,0
0,0,1,0
0.34,0,0.93,0.07
-0.34,0.255,0.745,0
0.9558,0,0.574,0.426
0.4696,0,0.831,0.169
-0.9009,0.58,0.42,0
-0.7089,0.296,0.704,0
0.0258,0.137,0.719,0.144
0.3182,0,0.905,0.095
-0.2911,0.13,0.77,0.1
0.4404,0,0.674,0.326
0,0,1,0
-0.5849,0.227,0.731,0.042
0,0,1,0
0,0,1,0
0.3612,0,0.783,0.217
0,0,1,0
0.3919,0,0.846,0.154
0.9581,0.023,0.844,0.132
-0.34,0.194,0.806,0
0.4019,0,0.899,0.101
0,0,1,0
0,0,1,0
0.0258,0,0.901,0.099
0.4939,0,0.856,0.144
0,0,1,0
0.7469,0,0.822,0.178
-0.2732,0.139,0.861,0
0,0,1,0
0,0,1,0
-0.1154,0.096,0.819,0.085
0,0,1,0
0,0,1,0
0,0,1,0
0.2006,0.084,0.808,0.109
0.3612,0,0.872,0.128
0,0,1,0
0.7003,0,0.688,0.312
0.6908,0.209,0.348,0.443
0,0,1,0
0.6369,0,0.682,0.318
0,0,1,0
-0.34,0.214,0.655,0.131
-0.5574,0.375,0.625,0
-0.5574,0.783,0.217,0
0.8074,0,0.846,0.154
0,0,1,0
-0.5859,0.255,0.745,0
-0.6705,0.579,0.421,0
-0.3586,0.149,0.779,0.072
0.6597,0,0.779,0.221
0.2732,0,0.826,0.174
0.3182,0,0.919,0.081
0.0129,0.081,0.836,0.084
0,0,1,0
0.7513,0,0.357,0.643
0,0,1,0
0.4215,0,0.781,0.219
0,0,1,0
0.8999,0,0.649,0.351
0,0,1,0
0.0772,0,0.874,0.126
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0.2922,0.061,0.824,0.115
0.2382,0,0.957,0.043
0.9055,0,0.793,0.207
0.4404,0,0.818,0.182
0.4019,0,0.816,0.184
0,0,1,0
-0.296,0.047,0.953,0
0.296,0.094,0.772,0.134
0,0,1,0
0.4019,0,0.787,0.213
0.0516,0.195,0.593,0.212
0.4574,0,0.751,0.249
0,0,1,0
0.3612,0.066,0.798,0.136
0,0,1,0
-0.8079,0.304,0.696,0
0.3939,0,0.805,0.195
-0.25,0.1,0.9,0
0,0,1,0
-0.0258,0.078,0.847,0.074
-0.85,0.187,0.783,0.03
0,0,1,0
0,0,1,0
0.7783,0,0.761,0.239
0.4019,0,0.856,0.144
0,0,1,0
0.128,0.043,0.911,0.046
0,0,1,0
0,0,1,0
0.5106,0,0.548,0.452
0,0,1,0
0,0,1,0
-0.296,0.061,0.939,0
0.4939,0,0.724,0.276
0.4767,0,0.795,0.205
0,0,1,0
0,0,1,0
0.1027,0,0.833,0.167
-0.0635,0.052,0.902,0.046
-0.296,0.136,0.864,0
0.3182,0,0.901,0.099
0.4215,0,0.797,0.203
0,0,1,0
0,0,1,0
0.3595,0,0.667,0.333
0,0,1,0
0.4926,0,0.79,0.21
0,0,1,0
-0.4404,0.182,0.818,0
0.5994,0.039,0.817,0.145
0.2023,0,0.859,0.141
0,0,1,0
0,0,1,0
0,0,1,0
0.2263,0,0.787,0.213
0,0,1,0
0.2732,0,0.656,0.344
0.2263,0.114,0.674,0.212
0,0,1,0
0.4019,0,0.769,0.231
0.4019,0,0,1
0,0,1,0
0.714,0,0.801,0.199
0.3182,0,0.867,0.133
0.4019,0,0.426,0.574
0.802,0,0.699,0.301
0.4926,0,0,1
0.7213,0,0.866,0.134
0.5927,0.068,0.753,0.179
0,0,1,0
-0.1531,0.091,0.909,0
0,0,1,0
0,0,1,0
0.9081,0,0.868,0.132
0.2047,0,0.937,0.063
0.3612,0,0.865,0.135
0,0,1,0
0.9186,0,0.556,0.444
-0.1581,0.114,0.805,0.081
0,0,1,0
0,0,1,0
0.3612,0,0.615,0.385
0.7338,0.07,0.801,0.129
0.25,0.04,0.891,0.069
0.5719,0,0.899,0.101
0.2244,0,0.613,0.387
0.5859,0,0.814,0.186
0,0,1,0
0.5839,0.043,0.811,0.145
-0.3818,0.565,0.435,0
0,0,1,0
0,0,1,0
0.6369,0,0.323,0.677
0.2732,0.128,0.64,0.232
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0.765,0,0.708,0.292
-0.6597,0.282,0.636,0.082
0,0,1,0
-0.5267,0.103,0.836,0.06
0.4404,0,0.838,0.162
-0.0788,0.066,0.883,0.051
0.5281,0.118,0.739,0.143
0.3182,0,0.465,0.535
0.775,0.044,0.799,0.157
-0.5423,0.538,0.462,0
0,0,1,0
0,0,1,0
0.4215,0,0.843,0.157
0,0,1,0
0,0,1,0
0,0,1,0
0.6124,0.081,0.651,0.267
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0,0,1,0
0.0772,0.116,0.756,0.129
0.4767,0,0.744,0.256
0.9056,0,0.587,0.413
0.8176,0,0.746,0.254
0.4939,0.107,0.631,0.262
-0.7003,0.181,0.733,0.086
0.2617,0.069,0.817,0.114
0.3182,0,0.935,0.065
-0.6597,0.435,0.565,0
0.4199,0,0.763,0.237
0.6249,0,0.796,0.204
0.4215,0,0.891,0.109
-0.3182,0.129,0.789,0.082
0.4767,0.077,0.806,0.118
0.6705,0,0.476,0.524
0,0,1,0
0.128,0.16,0.651,0.189
0,0,1,0
0,0,1,0
-0.2732,0.139,0.861,0
-0.3658,0.186,0.766,0.048
0.8477,0.034,0.849,0.117
0,0,1,0
0.0763,0.133,0.67,0.197
0.6486,0.081,0.761,0.158
0.4404,0,0.879,0.121
-0.1027,0.063,0.888,0.049
0.2023,0,0.735,0.265
0.9489,0,0.738,0.262
0.4404,0,0.508,0.492
0,0,1,0
0.1779,0,0.972,0.028
0,0,1,0
0.8869,0,0.223,0.777
0,0,1,0
0.824,0,0.537,0.463
0,0,1,0
0.5106,0,0.476,0.524
0,0,1,0
0.6808,0,0.885,0.115
0,0,1,0
0.3612,0,0.783,0.217
0.25,0.1,0.733,0.167
-0.3612,0.538,0.462,0
0.4919,0,0.656,0.344
0.2263,0,0.678,0.322
0.6486,0,0.602,0.398
0.9661,0.09,0.626,0.284
0.5106,0,0,1
0.5106,0,0,1
0.656,0.17,0.459,0.371
0,0,1,0
0.4019,0,0.769,0.231
0.0757,0.127,0.723,0.15
0,0,1,0
0,0,1,0
-0.4019,0.278,0.722,0
0.778,0.084,0.611,0.305
-0.4404,0.217,0.683,0.1
0.5719,0,0.887,0.113
0,0,1,0
0.9873,0.052,0.688,0.261
-0.0258,0.09,0.824,0.086
0.8184,0.059,0.78,0.161
0.4939,0,0.824,0.176
0,0,1,0
0.5267,0,0.833,0.167
0,0,1,0
-0.6474,0.248,0.647,0.105
0.4404,0,0.917,0.083
-0.0258,0.071,0.882,0.047
0.6249,0,0.702,0.298
0.4927,0,0.61,0.39
0,0,1,0
-0.3491,0.126,0.874,0
0,0,1,0
0,0,1,0
-0.2057,0.051,0.949,0
0.5994,0,0.782,0.218
0.6199,0,0.73,0.27
0,0,1,0
0,0,1,0
0.3595,0.123,0.671,0.206
-0.1027,0.069,0.931,0
0.3182,0,0.465,0.535
0.3506,0.091,0.729,0.179
-0.5499,0.32,0.53,0.149
0,0,1,0
0.6808,0,0.855,0.145
0,0,1,0
-0.296,0.18,0.82,0
0.6542,0.014,0.914,0.071
0.7717,0,0.66,0.34
-0.1877,0.148,0.852,0
0,0,1,0
0,0,1,0
-0.4588,0.429,0.571,0
0.34,0,0.769,0.231
0.8844,0,0.795,0.205
0,0,1,0
0.0772,0.082,0.824,0.094
0,0,1,0
0,0,1,0
0,0,1,0
0.4019,0,0,1
0.5859,0,0,1
0,0,1,0
0.0258,0,0.965,0.035
0.3612,0,0.8,0.2
0,0,1,0
-0.2748,0.093,0.842,0.064
0,0,1,0
0,0,1,0
0.3182,0,0.465,0.535
0,0,1,0
0,0,1,0
-0.2103,0.172,0.724,0.105
-0.5574,0.643,0.357,0
0,0,1,0
-0.211,0.15,0.761,0.089
0,0,1,0
0.2023,0,0.69,0.31
0.7684,0.126,0.611,0.264
0,0,1,0
-0.1779,0.209,0.664,0.128
0.3612,0,0.737,0.263
0.7871,0.037,0.765,0.198
-0.2946,0.445,0.27,0.284
0,0,1,0
0.3412,0,0.897,0.103
0.1154,0,0.932,0.068
0.4404,0,0.674,0.326
-0.5423,0.368,0.632,0
-0.7783,0.773,0.227,0
0.2975,0.075,0.778,0.147
0,0,1,0
0.8715,0.084,0.638,0.279
0.4019,0,0.69,0.31
-0.4215,0.429,0.357,0.214
0.2382,0.066,0.828,0.106
0.8608,0.054,0.8,0.145
0,0,1,0
0,0,1,0
-0.4404,0.367,0.633,0
0,0,1,0
0,0,1,0
0.7269,0,0.596,0.404
0,0,1,0
0.4576,0,0.889,0.111
0.8225,0,0.583,0.417
0.5106,0,0,1
0,0,1,0
0,0,1,0
0,0,1,0
0.4559,0,0.87,0.13
0.5267,0,0.901,0.099
-0.2732,0.344,0.656,0
-0.7579,0.52,0.48,0
0.25,0.105,0.752,0.143
0,0,1,0
0.5093,0.161,0.511,0.328
-0.4404,0.367,0.633,0
0,0,1,0
-0.7351,0.47,0.53,0
0,0,1,0
0,0,1,0
-0.7783,1,0,0
0,0,1,0
-0.6249,0.459,0.541,0
-0.296,0.306,0.694,0
0.5719,0.06,0.799,0.14
0.8481,0,0.662,0.338
-0.6124,0.211,0.789,0
0.7069,0.116,0.484,0.4
0,0,1,0
0,0,1,0
0.5399,0,0.633,0.367
0.6249,0,0.758,0.242
0,0,1,0
-0.4019,0.124,0.876,0
0.4404,0,0.58,0.42
0,0,1,0
-0.5719,0.316,0.684,0
0,0,1,0
0.2023,0,0.795,0.205
0.624,0,0.846,0.154
0.7027,0.024,0.853,0.124
0.3612,0,0.783,0.217
0,0,1,0
0.4404,0,0.775,0.225
0,0,1,0
0.659,0,0.532,0.468
0.7812,0.055,0.738,0.208
0,0,1,0
0.2878,0.131,0.632,0.237
0,0,1,0
0,0,1,0
0.5907,0.05,0.828,0.122
0,0,1,0
0.2263,0.057,0.864,0.079
0.8858,0,0.464,0.536
-0.8851,0.343,0.544,0.113
0,0,1,0
0.296,0,0.476,0.524
0,0,1,0
0.8689,0.061,0.608,0.331
0.2486,0.053,0.873,0.074
0.7003,0,0.508,0.492
0.8222,0.04,0.762,0.199
0.7248,0.033,0.84,0.127
0,0,1,0
-0.296,1,0,0
-0.3612,0.185,0.815,0
0.7441,0,0.732,0.268
0,0,1,0
0.25,0,0.909,0.091
0.0516,0.109,0.776,0.115
0,0,1,0
0.0516,0.255,0.472,0.274
0,0,1,0
